Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy
1,0.45680057447513356,0.42172039490994423,0.8028967379434947,0.8007481177928143
2,0.4216180133334857,0.41675147109452937,0.8041018921118986,0.8022094094475682
3,0.4171602234311505,0.41600857996255936,0.8049774654039351,0.8035992248800787
4,0.4147529195165976,0.4122668928417477,0.805376536224115,0.8041154420407256
5,0.4132440392625058,0.4122509907839611,0.8052931482915401,0.8036151084850217
6,0.41195497700067824,0.4115449543064252,0.8062441678082872,0.8049572731027034
7,0.41071970497082366,0.4106894885924883,0.8061726924375087,0.8044172305346421
8,0.4099151551263135,0.41139484167102786,0.8065340401453333,0.8051399345595477
9,0.4088208391209523,0.40950072500142903,0.8066412532015009,0.8054099558435782
10,0.4080236600456067,0.405693992485278,0.8087299223698057,0.8072206868070777
11,0.40666783475489116,0.40391655007778504,0.8080171540889869,0.806625051621716
12,0.4051072720351927,0.401995349261338,0.8092342208191872,0.8077527875726674
13,0.4033738147291269,0.4008268806683964,0.8090892846506641,0.8074827662886369
14,0.4008560541259915,0.39831851681955865,0.8096392479202652,0.8078719146097398
15,0.39902675072229016,0.39681456720606717,0.8111997935155956,0.8098573652276121
16,0.39701930263388147,0.3917101437979836,0.813512815931066,0.8119301756726707
17,0.3945600463194842,0.3914666217304616,0.8134234717175929,0.8120651863146859
18,0.3922145474413147,0.3857822525852112,0.8162348363015467,0.8147495155500493
19,0.3899385788477532,0.3811628862909177,0.8211447971886354,0.819212808539026
20,0.38714098790456547,0.38087542595389673,0.8206246153235254,0.819212808539026
21,0.38513210653917906,0.3850314754329653,0.8201084043123473,0.8185695225388354
22,0.3825539681793696,0.3805465817729818,0.8214684217841046,0.8199116871565171
23,0.3802981740267406,0.3729633242336827,0.8261738836936884,0.8246211760221099
24,0.378288099826581,0.3743882900309073,0.8238727738400143,0.8221195082435909
25,0.3765773519752616,0.36963076085924873,0.829070621637183,0.8273928650846596
26,0.37492577914629105,0.36890739174475984,0.8286020608731908,0.8266701610597541
27,0.37319682697553314,0.36052372309212505,0.8334226775468064,0.8314987769624194
28,0.37132382733373076,0.37219761975244253,0.8295530803899378,0.8281870453318085
29,0.36984604360126316,0.3631103079639527,0.8316357932773443,0.8302916229867531
30,0.36925038937247384,0.35859251977643464,0.8337145353108186,0.8323326662219257
31,0.3679367142650524,0.36173975993310065,0.8338634423332738,0.8327535817529147
32,0.367100012576594,0.3657936484512476,0.8323247364345703,0.831069919628959
33,0.36615716819550925,0.3619860807230945,0.8324974685806182,0.8308078401473998
34,0.3656339443631469,0.35054138225596665,0.8370004169396629,0.8352870167413196
35,0.36472049068069246,0.3705497357202965,0.8285365417833105,0.8271466692080435
36,0.36391863158028126,0.35667360249205365,0.8357059185577859,0.8343975348645128
37,0.3632779787853338,0.3663429585541252,0.8323068675918757,0.8311572794561454
38,0.3626658172458502,0.36174619904110983,0.8339110925804595,0.8318482162711649
39,0.36218471256620177,0.3534240529607184,0.8366112732543134,0.8355490962228788
40,0.3610854483695468,0.3552647054336468,0.8353703814005202,0.8340322119508243
41,0.35576716842976,0.35357624934213755,0.8377310540631763,0.8363273928650846
42,0.3549225193403044,0.3524922254213994,0.8373101435463697,0.8361447314082404
43,0.3550692057663758,0.35368120189944435,0.8366112732543134,0.8348184503955017
44,0.3546983698357715,0.34713606117504775,0.8385947147934163,0.8365815305441723
45,0.3541320348574335,0.35789168944859917,0.835942184366748,0.8346516725436005
46,0.35390748059018023,0.3580578321382087,0.8372823475688447,0.8356523396550081
47,0.3534897812970127,0.34973407286924946,0.8383524927035559,0.8363909272848565
48,0.35303688280412066,0.35944252136061966,0.8356324577600412,0.834254582420026
49,0.35308272634312865,0.34436767782284966,0.8394047689955725,0.8380269385939833
50,0.3525311385407509,0.34859499981105396,0.8388051700518196,0.837161282124591
