Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy
32,0.5572462094675947,0.5578289820629297,0.6900536832687146,0.6881218989778489
33,0.5571791521688347,0.5597275947795961,0.687640647452756,0.6844616761109454
34,0.5570004214512094,0.5573523231207237,0.6895859881246102,0.687105170403709
35,0.5567032911092099,0.5569006786462661,0.6904603746983705,0.6889352818371608
36,0.5564673829339828,0.556775532087354,0.6905586584605373,0.687511861833365
37,0.5562225233848198,0.5568093002784654,0.6906942222704227,0.6883116883116883
38,0.5560477495280748,0.5561616270340397,0.6908162296993194,0.6880405606919177
39,0.5557480990536006,0.5555764647939085,0.6920193585120517,0.6898300029824038
40,0.5559274610992019,0.5579182298592043,0.6897893338394382,0.687945666024998
41,0.5554156383343504,0.5559928186248518,0.691388986796085,0.6893419732668167
42,0.5552481914088249,0.5585444555431139,0.6885895941219532,0.6856546376379362
43,0.5551876651957298,0.5552732206827918,0.6930970908006399,0.6898300029824038
44,0.5551156494653856,0.5563309868649741,0.690599327603503,0.6869696065938237
45,0.5544009158791843,0.5567279055214037,0.6901553561261285,0.6879592224059865
46,0.5544543986964264,0.5592483444647356,0.6887454925033213,0.684475232491934
47,0.5544660056606664,0.554793139877571,0.6923786026082477,0.6900333486972318
48,0.5540016145002938,0.5541518043863137,0.6938867499932219,0.6909416262234633
49,0.5538071315257128,0.5541678694848322,0.694198546755958,0.6906704986036928
50,0.5537394461949037,0.5552400887599107,0.6914093213675677,0.6887048233603558
51,0.5532160838630334,0.5547060740414868,0.6944290052327631,0.6900469050782203
52,0.5533143264337899,0.5551457168080945,0.69404264837459,0.6906569422227042
53,0.5530516235094973,0.5530561591921933,0.694961093186563,0.6917821218447523
54,0.55291088719923,0.5559415626033954,0.6909111243662391,0.6868340427839384
55,0.5528386803342125,0.554073797991622,0.6926870102757368,0.6898164466014153
56,0.5525513699943996,0.5544936812464063,0.6932767128487379,0.6894368679337364
57,0.5525889166154601,0.5533512898260758,0.6943985033755389,0.6904264837458992
58,0.5525353325052285,0.5535784139180815,0.6936427351354283,0.6905620475557845
59,0.5523914180091407,0.5532590925824412,0.6946696309953095,0.691443212320039
60,0.5509918933665161,0.5519925142043655,0.6966793644768593,0.6932597673725023
61,0.5505791216449553,0.5521474188657838,0.69593376352249,0.6926090610850527
62,0.550463984903401,0.5515184182715811,0.6969877721443484,0.692717512132961
63,0.5504793438841172,0.551000347983096,0.6968928774774287,0.6946154054713554
64,0.5501100309476953,0.5528795454357502,0.6960998291895996,0.6921481441314427
65,0.5504382841289649,0.5518651063422256,0.6971165577637394,0.6922430387983624
66,0.5499117650699483,0.552037728265733,0.6968725429059458,0.6930157525147087
67,0.5497519324685121,0.5519440432847996,0.6975266382886425,0.6938426917550091
68,0.5500159078621991,0.5515129519828251,0.6966048043814224,0.6917414527017868
69,0.5499042231051513,0.5508592202186817,0.6977367621939647,0.6931919854675596
70,0.5499476303125486,0.5507807528911539,0.6974656345741941,0.6936122332782041
71,0.5496673076400315,0.5509609997367838,0.6979434970040398,0.6934631130873302
72,0.5495328540185707,0.5505950494271906,0.6968928774774287,0.6937477970880893
73,0.5495028888762613,0.5513688909484847,0.6966081934766695,0.6933139928964563
74,0.5496255747126101,0.5509939814610669,0.6976452566222922,0.6937613534690779
75,0.549286066572743,0.5514531692925456,0.6969640484776184,0.6926632866090069
76,0.5491351848264916,0.5508251687346106,0.6976079765745736,0.6930157525147087
77,0.5489983992094629,0.5505705694821899,0.698533199577041,0.6937613534690779
78,0.5490452698227757,0.5515975119577418,0.6955440175690698,0.6935037822302959
79,0.548399846709848,0.5503938618294023,0.698970392863921,0.6946289618523439
80,0.548053127656359,0.5500343573525546,0.6986077596724778,0.6947645256622292
81,0.5481178790336543,0.5510854538213669,0.6974012417644986,0.693354662039422
82,0.5483147418622135,0.5502800205640891,0.6988246617682944,0.6944662852804815
83,0.5479888613273545,0.5506843587972626,0.6987873817205759,0.6936935715641352
84,0.5480027245349804,0.5511824693861582,0.6979468860992869,0.6929750833717431
85,0.5479138376180602,0.5498722617704342,0.6987568798633517,0.6949543149960686
86,0.5479167357890714,0.550509295917057,0.6979672206707698,0.6922565951793509
87,0.5478204006243175,0.5501563042346513,0.6982010682428219,0.6940053683268714
88,0.5478144215413677,0.5497217609522106,0.698994116530651,0.6944391725185045
89,0.5478789375212828,0.5505284828248039,0.6981129517663964,0.6938562481359977
90,0.5478315204022373,0.5497086041064098,0.6992415204836917,0.6934360003253531
91,0.5476121026665555,0.5493550284227593,0.6995160371987095,0.6945205108044357
92,0.5476393977201991,0.5500535753724296,0.6991500149120191,0.69447984166147
93,0.5476743350272563,0.5498224355671685,0.6984959195293224,0.6942087140416995
94,0.5473861483417622,0.5493791927223567,0.6998820594853998,0.6950085405200228
95,0.5472855684505646,0.5495242249231013,0.699634655532359,0.6948594203291489
96,0.5472920439078673,0.5512080993300821,0.6980824499091722,0.6935173386112843
97,0.5472829429429669,0.5502467127175729,0.6986043705772307,0.6936800151831467
98,0.5473092516361366,0.5497293033161711,0.6989771710544153,0.6938698045169861
99,0.5470546231082246,0.5493438623927793,0.6998142775804571,0.6943442778515847
100,0.5467975636729998,0.549528821874162,0.6993499715316,0.6945205108044357
101,0.5471307715350098,0.5493955453842376,0.7000854052002278,0.6948458639481604
102,0.546975667777465,0.5495460194140658,0.698790770815823,0.69447984166147
103,0.5468837755012063,0.5497444631619758,0.6991906840549846,0.6941138193747797
104,0.5468188298856204,0.549556360498341,0.6996143209608763,0.6945882927093783
105,0.5467595878849222,0.5491871186671591,0.6998041102947157,0.6945205108044357
106,0.5464421939821411,0.5491616697123681,0.7003531437247512,0.6945476235664128
107,0.5465781567890706,0.5492384382881272,0.6998956158663883,0.6943578342325732
108,0.5466432938867797,0.5493149834567637,0.700170132581406,0.6943713906135618
109,0.5464378103411444,0.5493726431313427,0.7000854052002278,0.6947645256622292
110,0.5463738606675723,0.5492508021390797,0.7002277472006073,0.6945340671854242
111,0.5465996412495854,0.5491745058181788,0.700424314724941,0.6946967437572865
112,0.5464365950232359,0.5490178878258279,0.7002413035815959,0.6947374129002521
113,0.5461229968380619,0.5489521305411679,0.7001972453433831,0.6943849469945503
114,0.5461217622803113,0.5490811859417533,0.7002548599625844,0.6946018490903668
115,0.546205785333459,0.5490848677822163,0.7006141040587804,0.6948594203291489
116,0.5463248059584638,0.5490635121909093,0.7001023506764634,0.6947374129002521
117,0.5460779704861568,0.5490273020548873,0.7003260309627741,0.6951847734728737
118,0.5462779064777115,0.5489809145522254,0.7004582056774123,0.6945882927093783
119,0.5465891694942104,0.549300189930734,0.7005158202966136,0.6949814277580457
120,0.5462727123425063,0.5489604884931155,0.7005022639156251,0.69447984166147
121,0.5462703156994205,0.5490214370535114,0.7006547732017461,0.6949407586150801
122,0.546288344676688,0.5489574497195906,0.7007462787734187,0.6947374129002521
123,0.546103239155603,0.5489426505268937,0.7004446492964238,0.6947780820432178
124,0.5464348799687897,0.548891762377425,0.7003395873437627,0.694656074614321
125,0.5461280684106808,0.5489276443533793,0.7005293766776022,0.6946154054713554
126,0.5458087658858224,0.5490646512572775,0.6999464522950953,0.6946018490903668
127,0.5460308264151438,0.5489314118152203,0.7003023072960443,0.6950492096629883
128,0.5462257681861473,0.5489833886419179,0.7002616381530786,0.6950356532819998
129,0.5458650886883198,0.5488953805488862,0.7005463221538378,0.6945069544234471
130,0.5463077548485376,0.5489812462708278,0.7003294200580213,0.6947509692812407
131,0.5464113451314425,0.5489541035376515,0.7004209256296939,0.6949543149960686
132,0.5459725411140011,0.5489654946950357,0.7005937694872977,0.694683187376298
133,0.5462417502214892,0.5489776694192527,0.7003599219152455,0.6948187511861833
134,0.5461702723324443,0.5490109838277261,0.7000854052002278,0.6946289618523439
135,0.5462153566422426,0.5489548307084999,0.7003531437247512,0.694886533091126
136,0.5465367678452369,0.5489585830271769,0.7003836455819754,0.6945205108044357
137,0.546351888452697,0.5489378743950561,0.7004277038201882,0.6943713906135618
138,0.5462028638315838,0.5489447063619234,0.7004378711059296,0.6945611799474013
139,0.5459604713350387,0.5489257331205786,0.7004683729631538,0.6946425182333325
140,0.5459651925576546,0.5489457017536733,0.7004107583439525,0.6947103001382751
141,0.5463102466080829,0.5489516468390438,0.7004378711059296,0.6946425182333325
142,0.5463026149373501,0.5489026260854972,0.7003667001057398,0.6947509692812407
143,0.5459357046468188,0.5489160864393839,0.700475151153648,0.6947916384242063
144,0.5460387042881438,0.5489115303573324,0.7004717620584009,0.6945611799474013
145,0.5461590079708801,0.5489138718827268,0.7004073692487054,0.6945205108044357
146,0.5464003824752643,0.5489135050635934,0.7004480383916709,0.6945747363283897
147,0.5461436906001303,0.5489210240425523,0.7004344820106825,0.6944662852804815
148,0.5459894129130586,0.5489233339774687,0.7004717620584009,0.6946154054713554
149,0.5461749552103159,0.5489276327703656,0.7004514274869181,0.6947103001382751
150,0.5461148895446298,0.5489266465666482,0.7004514274869181,0.6947645256622292
151,0.5463081508001421,0.5489228699070783,0.7005022639156251,0.6947780820432178
152,0.5459135606429635,0.5489186935006184,0.700475151153648,0.6946018490903668
153,0.5462557943681507,0.5489166471946072,0.7004920966298837,0.694683187376298
154,0.5459334856500737,0.548920201573439,0.7005124312013665,0.6947238565192636
155,0.5459761552712026,0.5489202565109413,0.7005090421061193,0.6947916384242063
156,0.5463788561599521,0.5489184073852335,0.7004920966298837,0.6947916384242063
157,0.5461133550890414,0.5489187596348992,0.7005158202966136,0.6947509692812407
158,0.5460491503015134,0.5489203018200384,0.7005022639156251,0.6947374129002521
159,0.5458816817670215,0.5489215615792269,0.7005327657728493,0.6946967437572865
160,0.5462972387229886,0.5489212482940594,0.7005327657728493,0.6947374129002521
161,0.5461467466976742,0.5489212202693882,0.7005124312013665,0.6947645256622292
162,0.5460908656156435,0.5489212151513688,0.7005259875823551,0.6947645256622292
163,0.5463760743305559,0.5489201038810012,0.7005225984871079,0.6947645256622292
164,0.5458127189401051,0.5489188115649389,0.7005158202966136,0.6947509692812407
165,0.5462064348161019,0.5489197903186818,0.7004954857251309,0.6947374129002521
166,0.5460013010346527,0.5489198673394602,0.7005056530108722,0.6947509692812407
167,0.5461694527390858,0.5489192589512649,0.7004785402488951,0.6947374129002521
168,0.5459230657479763,0.5489188864606162,0.7004819293441423,0.6947374129002521
169,0.5461598430225318,0.5489184740479616,0.700475151153648,0.6947374129002521
170,0.5457800982882938,0.5489188335593325,0.7004920966298837,0.6947509692812407
171,0.5462443074971778,0.5489182838263547,0.7004954857251309,0.6947238565192636
172,0.5459204814883506,0.5489182390634814,0.7005056530108722,0.6947238565192636
173,0.5461392621316185,0.5489176215842163,0.7005090421061193,0.6947238565192636
174,0.5457658844656332,0.5489169269371126,0.7004920966298837,0.6947509692812407
175,0.5461365299851492,0.5489165433296797,0.7004954857251309,0.6947374129002521
176,0.5462005110948667,0.5489160402834785,0.7004920966298837,0.6947238565192636
177,0.545958139379064,0.5489156116529889,0.7004785402488951,0.6947238565192636
178,0.5462172416457999,0.5489152482728025,0.700475151153648,0.6947238565192636
179,0.5461249775228869,0.5489154680696773,0.7004920966298837,0.6947238565192636
180,0.5461861072033155,0.548914830342965,0.7004785402488951,0.6947103001382751
181,0.5457317720784239,0.5489143250464191,0.7004785402488951,0.6947103001382751
182,0.5460134559008898,0.5489140223778693,0.7004819293441423,0.6947103001382751
183,0.5459721938280222,0.5489137516819926,0.700475151153648,0.6947103001382751
184,0.545877437671644,0.548913812519681,0.7004785402488951,0.6947238565192636
185,0.5459013445285623,0.5489129964792008,0.7005056530108722,0.6947374129002521
186,0.5461270269591803,0.5489131152424614,0.7004853184393894,0.6947238565192636
187,0.5461479106228784,0.548913693993171,0.7004785402488951,0.6947374129002521
188,0.5462125773128704,0.5489129779213302,0.700475151153648,0.6947238565192636
189,0.5462014642770968,0.5489127831618646,0.7004717620584009,0.6947103001382751
190,0.5456918708347199,0.5489130399007554,0.7004615947726595,0.6946967437572865
191,0.5460997403114028,0.548913245632369,0.7004785402488951,0.6946967437572865
192,0.5463647186066082,0.5489127349188351,0.7004683729631538,0.6947103001382751
193,0.546192525852542,0.5489123995463514,0.7004649838679067,0.6947374129002521
194,0.5458124127267573,0.5489123497284846,0.7004649838679067,0.6947238565192636
195,0.5463610177291169,0.5489125712343286,0.7004615947726595,0.6947103001382751
196,0.5459374276813029,0.5489128062042643,0.7004582056774123,0.6947103001382751
197,0.5461500003043869,0.5489120240280395,0.7004649838679067,0.6947374129002521
198,0.5462209886412195,0.5489112991729858,0.7004683729631538,0.6947374129002521
199,0.5461056008646107,0.5489103114582649,0.7004717620584009,0.6947374129002521
200,0.5460637416439595,0.5489096909287119,0.7004785402488951,0.6947374129002521
