Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy
88,0.8853503726673361,0.8520996503926269,0.5672349567261334,0.5739228773143819
89,0.8855433498209515,0.8522541245746238,0.5673854065613714,0.5741420422666916
90,0.885719520204961,0.8519766843718013,0.5673756370915507,0.5744810173929307
91,0.8855918867897781,0.8516455668365931,0.567380521826461,0.5749456470918272
92,0.8854633910281853,0.8516082840588286,0.5672955274390215,0.5750187020759304
93,0.8854424182058683,0.8518739612231372,0.5674518389561517,0.5746242051617729
94,0.8855842054198559,0.8520844998996414,0.5672994352269497,0.5743144520291752
95,0.8854412084535019,0.8518153182341492,0.5673131124846986,0.5746621937535067
96,0.8855511164315886,0.851755630151789,0.5673482825760529,0.5747557041331588
97,0.8854476884964401,0.852279714664522,0.5673297205833937,0.5741712642603329
98,0.8854859239271671,0.8520652151161295,0.5673629367807839,0.5743670516177296
99,0.8853578413532753,0.8517482093567935,0.5672769654463622,0.5747031045446045
100,0.8856457197062095,0.8517535162881666,0.5673160433256448,0.5747235599401533
101,0.8855128633346941,0.8518322570782767,0.5673521903639811,0.5746417383579577
102,0.8857493062164981,0.8517972923270426,0.5673219050075371,0.5747089489433327
103,0.8857456467925822,0.8520719446889793,0.5673306975303757,0.5743699738170936
104,0.8854501471154672,0.8520832206459609,0.5673326514243399,0.574375818215822
105,0.8857065632738429,0.8519188323287579,0.5673424208941605,0.5745657611744903
106,0.8855437594562379,0.8517136004721536,0.5672857579692008,0.5748141481204414
107,0.8857060636828534,0.8519215064002394,0.5673717293036225,0.5746534271554142
108,0.8857305305014883,0.8519154121792382,0.5673707523566404,0.5746183607630447
109,0.8855967448565978,0.8518286680916615,0.5673453517351067,0.574738170936974
110,0.8855395180731903,0.8520219664562968,0.5674137380238512,0.5744985505891154
111,0.8855137099027719,0.852004910743814,0.5673863835083534,0.5744956283897512
112,0.8854780752187523,0.8519116580564329,0.5673893143492996,0.5746329717598654
113,0.8857597469654501,0.8519142239767523,0.5673981068721382,0.5746300495605012
114,0.8855923040804639,0.8518535412983157,0.5673687984626762,0.5746914157471479
115,0.8855140091145983,0.8519316043545202,0.5674059224479947,0.5746212829624088
116,0.8854033589871567,0.8518858579401437,0.5674010377130844,0.5746388161585936
117,0.8855433047196221,0.8519305634636822,0.5673951760311919,0.5745920609687676
118,0.8856433695197972,0.8519209960654269,0.567396152978174,0.5745745277725828
119,0.8855309715830447,0.8519192556811422,0.5673893143492996,0.5745774499719469
120,0.8854400056987041,0.8519966984789505,0.5674137380238512,0.5744810173929307
121,0.8854811924032542,0.851959540718222,0.5673932221372279,0.5745102393865719
122,0.8857020988521347,0.8519422730954536,0.5673971299251561,0.5745394613802132
123,0.8855016059772965,0.8519575083525532,0.5674049455010126,0.5745190059846643
124,0.8854689433407422,0.8519503102472882,0.5673785679324969,0.574513161585936
125,0.8854422546701236,0.8519462085626316,0.5673854065613714,0.5745277725827567
126,0.8854522840021666,0.8519551978393071,0.5673736831975865,0.5745160837853002
127,0.88561348191209,0.8520041981299882,0.5674088532889409,0.574489783991023
128,0.8853226122414454,0.8519793638162843,0.5673834526674072,0.5744985505891154
129,0.8853743230198182,0.8519988904183036,0.5674088532889409,0.5744780951935665
130,0.8854124646996644,0.8519889079612595,0.567411784129887,0.5745043949878437
131,0.8853079981698693,0.8520610170853078,0.567409830235923,0.5744108846081916
132,0.8857809925885327,0.8519412717886989,0.5673844296143893,0.5745277725827567
133,0.8852306152153898,0.8520047255647679,0.5674195997057435,0.57446640639611
134,0.8853008768777163,0.8520208924691075,0.5674205766527256,0.57446640639611
135,0.8854613958886295,0.8520160233481746,0.5674430464333131,0.5744868617916589
136,0.8853660392065864,0.8519983157746832,0.5674166688647974,0.57446640639611
137,0.8857683968941232,0.8519487417321663,0.5674283922285821,0.5745423835795773
138,0.8856765452263222,0.851945101512533,0.5673893143492996,0.574513161585936
139,0.8855296342588374,0.8519090721489938,0.5673971299251561,0.5745716055732186
140,0.8858044662558967,0.851947522027394,0.5673854065613714,0.5745248503833925
141,0.8854020685496282,0.8519019228020449,0.5673834526674072,0.5745716055732186
142,0.8854403644762191,0.8519963380642555,0.5674244844406539,0.5744868617916589
143,0.8857682801879333,0.8519422229548715,0.567396152978174,0.5745628389751263
144,0.8856090674823228,0.8520042879661266,0.5674205766527256,0.574513161585936
145,0.8854491064308668,0.8519912097907544,0.5674254613876359,0.574513161585936
146,0.885578919756004,0.8520370650139839,0.5674186227587615,0.5744430288011969
147,0.8855065190596674,0.8519797687867612,0.5674039685540305,0.5745219281840285
148,0.8858213878358796,0.8520010044937248,0.567410807182905,0.5744722507948382
149,0.8857960270902963,0.8519773054439508,0.5673775909855148,0.5744956283897512
150,0.885665634228827,0.8519888890554287,0.5674000607661023,0.574513161585936
151,0.8852634346095913,0.8519873311302474,0.5674039685540305,0.5744985505891154
152,0.8854427792320153,0.8520058001873536,0.5674020146600665,0.5744722507948382
153,0.8855727628901525,0.852000724618315,0.5674029916070484,0.5744722507948382
154,0.8856503014850673,0.8520261401302551,0.5674029916070484,0.5744488731999252
155,0.8855993565724322,0.8520557642518103,0.5674147149708333,0.5744167290069198
156,0.8853684943557699,0.8520134492345852,0.567381498773443,0.5744839395922947
157,0.885823897403052,0.8520270651559952,0.5674186227587615,0.5744868617916589
158,0.8854817239083852,0.8520383936167878,0.567426438334618,0.5744547175986534
159,0.8856276762913184,0.8519733329900118,0.5674244844406539,0.5745453057789415
160,0.885474108271585,0.8519692685262096,0.5673971299251561,0.5745453057789415
161,0.8856209195123341,0.8519468852486903,0.5673971299251561,0.5746037497662241
162,0.8858028859259381,0.8519919987078892,0.5674166688647974,0.5745365391808491
163,0.8855465150813171,0.8519427882236076,0.5674166688647974,0.5746154385636806
164,0.8855174158026664,0.8520242657776478,0.5674235074936719,0.5745073171872078
165,0.8859390292024864,0.8519876685814922,0.5674518389561517,0.5745832943706751
166,0.8856151507774496,0.8520190152962319,0.567440115592367,0.5745277725827567
167,0.8856487608000001,0.8520296538725554,0.5674303461225463,0.5745014727884795
168,0.8854889833867654,0.8518990466410542,0.5674020146600665,0.5746855713484197
169,0.8856313146239443,0.8519741462305681,0.5674459772742593,0.5746212829624088
170,0.8852778573444563,0.8519779277311568,0.5674528159031338,0.5746154385636806
171,0.8854457833093845,0.8519764054104705,0.5674528159031338,0.5745949831681316
172,0.8854337209228084,0.8519893344906261,0.567487985994488,0.5745862165700393
173,0.8856776971379644,0.8519568049909914,0.5674518389561517,0.5746242051617729
174,0.8859584156758411,0.8519449156980905,0.5674156919178153,0.5746008275668599
175,0.8853000318818641,0.8519730453337824,0.5674156919178153,0.574556994576398
176,0.8856048067048243,0.8519871371894189,0.5674293691755642,0.5745423835795773
177,0.8855800339904826,0.8520036493146756,0.5674430464333131,0.5745277725827567
178,0.885462917766734,0.8519524761911238,0.5674450003272773,0.5746125163643164
179,0.8856124030982819,0.851973884525267,0.5674293691755642,0.5745862165700393
180,0.8854060330348068,0.8519486048432495,0.5674313230695284,0.5746183607630447
181,0.8857709168946429,0.851943977139521,0.5674195997057435,0.5745891387694034
182,0.8856215601174023,0.8519764434562257,0.567426438334618,0.5745394613802132
183,0.8856226414001286,0.8519543515023994,0.5674137380238512,0.5745540723770338
184,0.8854102497535361,0.8520089531248031,0.5674508620091696,0.5744868617916589
185,0.8855427891594208,0.851956589011939,0.5674225305466898,0.5745628389751263
186,0.8856640426621138,0.8519176883364874,0.5673834526674072,0.5745832943706751
187,0.8855817208883964,0.8519597435991898,0.567396152978174,0.5745306947821208
188,0.8854922355709426,0.8520243140566298,0.5674352308574566,0.5744634841967459
189,0.8856455518876641,0.8519516215494732,0.5673902912962816,0.5745511501776697
190,0.8856740932334107,0.8519471118622725,0.5673854065613714,0.5745774499719469
191,0.8855768410827627,0.8519963551084861,0.5674479311682235,0.5745043949878437
192,0.8857126159360753,0.8520104728035778,0.5674342539104745,0.5744693285954741
193,0.8858445498796861,0.852015745813699,0.5674479311682235,0.5744868617916589
194,0.8853373127406504,0.8519533799589516,0.5674215535997077,0.5745745277725828
195,0.8855464334927658,0.8519635997978754,0.5674352308574566,0.5745745277725828
196,0.8858082975750226,0.8519786121422985,0.5674459772742593,0.5745540723770338
197,0.8855571428805111,0.8519966382834986,0.567442069486331,0.5745102393865719
198,0.8856081850169572,0.852005739200443,0.5674342539104745,0.5744985505891154
199,0.8854290959529335,0.8519864904338764,0.5674518389561517,0.5745540723770338
200,0.8856856470228817,0.8520033791708639,0.5674293691755642,0.5745365391808491
